Timestamp,Source,Phi,Dens,Speed,Temp,Millis,Kp,Target
7/10/2023 8:11,1,127.4,3.78,417.2,333394,1696666260000,2.00,0
7/10/2023 8:12,1,130.7,3.68,417.7,329633,1696666320000,2.00,0
7/10/2023 8:13,1,134.14,2.97,413.5,298594,1696666380000,2.00,0
7/10/2023 8:14,1,130.13,3.72,419.3,333702,1696666440000,2.00,0
7/10/2023 8:15,1,128.78,3.7,418.3,333107,1696666500000,2.00,0
7/10/2023 8:16,1,127.18,3.71,418.7,335585,1696666560000,2.00,0
7/10/2023 8:17,1,122.57,3.96,420,331691,1696666620000,2.00,0
7/10/2023 8:18,1,123.63,3.48,421.2,330634,1696666680000,2.00,0
7/10/2023 8:19,1,123.65,3.34,417.1,322159,1696666740000,2.00,0
7/10/2023 8:20,1,124.87,3.71,419.9,331781,1696666800000,2.00,0
7/10/2023 8:21,1,123.46,3.63,421.8,333356,1696666860000,2.00,0
7/10/2023 8:22,1,124.89,3.88,420,332989,1696666920000,2.00,0
7/10/2023 8:23,1,126.33,3.72,422.7,333636,1696666980000,2.00,0
7/10/2023 8:24,1,126.49,3.76,418.6,336760,1696667040000,2.00,0
7/10/2023 8:25,1,124.89,3.75,418.4,333940,1696667100000,2.00,0
7/10/2023 8:26,1,124.67,3.88,418.6,334055,1696667160000,2.00,0
7/10/2023 8:27,1,125.09,4.29,420,330839,1696667220000,2.00,0
7/10/2023 8:28,1,124.47,4.24,420.5,332541,1696667280000,2.00,0
7/10/2023 8:29,1,124.76,4.28,420.3,330902,1696667340000,2.00,0
7/10/2023 8:30,1,122.24,4.13,420.9,331861,1696667400000,2.00,0
7/10/2023 8:31,1,122.89,04.04,420,330918,1696667460000,2.00,0
7/10/2023 8:32,1,125.09,3.82,416.9,333511,1696667520000,2.00,0
7/10/2023 8:33,1,119.5,3.89,415.9,329096,1696667580000,2.00,0
7/10/2023 8:34,1,123.66,4.15,415.9,328301,1696667640000,2.00,0
7/10/2023 8:35,1,123.7,3.88,416.8,325765,1696667700000,2.00,0
7/10/2023 8:36,1,123.86,3.82,418.2,330419,1696667760000,2.00,0
7/10/2023 8:37,1,124.25,3.92,418.7,327085,1696667820000,2.00,0
7/10/2023 8:38,1,124.98,3.75,418.4,328836,1696667880000,2.00,0
7/10/2023 8:39,1,124.31,3.77,417.6,331677,1696667940000,2.00,0
7/10/2023 8:40,1,125.07,3.87,417.7,331851,1696668000000,2.00,0
7/10/2023 8:41,1,124.1,3.86,417.1,333845,1696668060000,2.00,0
7/10/2023 8:42,1,123.08,3.85,417.7,335122,1696668120000,2.00,0
7/10/2023 8:43,1,121.49,3.73,419,328958,1696668180000,2.00,0
7/10/2023 8:44,1,124.82,3.87,417.9,328302,1696668240000,2.00,0
7/10/2023 8:45,1,124.66,3.72,419.9,333166,1696668300000,2.00,0
7/10/2023 8:46,1,124.44,04.05,419.9,329461,1696668360000,2.00,0
7/10/2023 8:47,1,124.47,3.81,421.3,330996,1696668420000,2.00,0
7/10/2023 8:48,1,124.42,4.21,418,326309,1696668480000,2.00,0
7/10/2023 8:49,1,123.99,3.86,418.9,329123,1696668540000,2.00,0
7/10/2023 8:50,1,124.83,3.86,419,330406,1696668600000,2.00,0
7/10/2023 8:51,1,126.57,3.96,417.1,326724,1696668660000,2.00,0
7/10/2023 8:52,1,125.66,3.77,418.8,332687,1696668720000,2.00,0
7/10/2023 8:53,1,126.11,3.8,417.3,332057,1696668780000,2.00,0
7/10/2023 8:54,1,123.8,3.97,418.2,332453,1696668840000,2.00,0
7/10/2023 8:55,1,122.38,4,420.9,329386,1696668900000,2.00,0
7/10/2023 8:56,1,120.43,3.68,422.7,328428,1696668960000,2.00,0
7/10/2023 8:57,1,121.02,02.04,451.5,186176,1696669020000,2.00,0
7/10/2023 8:58,1,121.57,2.33,446,199106,1696669080000,2.00,0
7/10/2023 8:59,1,122.28,1.93,455.4,170814,1696669140000,2.00,0
7/10/2023 9:00,1,121.54,1.89,445.3,150079,1696669200000,2.00,0
7/10/2023 9:01,1,120.53,4.1,422.3,328547,1696669260000,2.00,0
7/10/2023 9:02,1,121.63,3.98,422.8,336329,1696669320000,2.00,0
7/10/2023 9:03,0,132.3,1.87,368.14,11990,1696669380000,2.00,0
7/10/2023 9:04,0,132.53,-99999,-99999,-99999,1696669440000,2.00,0
7/10/2023 9:05,0,131.9,-99999,-99999,-99999,1696669500000,2.00,0
7/10/2023 9:06,0,130.46,1.6,364.46,17691,1696669560000,2.00,0
7/10/2023 9:07,0,131.4,1.8,364.02,15319,1696669620000,2.00,0
7/10/2023 9:08,0,132.65,1.8,364.52,15468,1696669680000,2.00,0
7/10/2023 9:09,0,133.4,1.89,364.63,13707,1696669740000,2.00,0
7/10/2023 9:10,0,131.45,1.97,364.53,14857,1696669800000,2.00,0
7/10/2023 9:11,0,131.19,1.96,364.32,13567,1696669860000,2.00,0
7/10/2023 9:12,0,131.81,1.92,364.37,12845,1696669920000,2.00,0
7/10/2023 9:13,0,131.37,1.91,364.58,14151,1696669980000,2.00,0
7/10/2023 9:14,0,130.63,1.96,364.49,13132,1696670040000,2.00,0
7/10/2023 9:15,0,129.98,02.01,364.08,15317,1696670100000,2.00,0
7/10/2023 9:16,0,130.46,1.83,363.12,16491,1696670160000,2.00,0
7/10/2023 9:17,0,130.48,1.55,365.1,16548,1696670220000,2.00,0
7/10/2023 9:18,0,129.77,1.83,362.33,20282,1696670280000,2.00,0
7/10/2023 9:19,0,130.64,1.75,364.37,15633,1696670340000,2.00,0
7/10/2023 9:20,0,131.15,1.7,364.53,12883,1696670400000,2.00,0
7/10/2023 9:21,0,131.49,1.42,363.84,22866,1696670460000,2.00,0
7/10/2023 9:22,0,131.46,1.58,362.72,18668,1696670520000,2.00,0
7/10/2023 9:23,0,130.03,1.64,363.74,17301,1696670580000,2.00,0
7/10/2023 9:24,0,130.81,1.63,361.43,17604,1696670640000,2.00,0
7/10/2023 9:25,0,126.86,1.46,360.24,18911,1696670700000,2.00,0
7/10/2023 9:26,0,126.36,1.33,359.24,18408,1696670760000,2.00,0
7/10/2023 9:27,0,127.98,1.34,359.52,18710,1696670820000,2.00,0
7/10/2023 9:28,0,129.3,1.34,360.81,18049,1696670880000,2.00,0
7/10/2023 9:29,0,129.94,1.38,362.36,15357,1696670940000,2.00,0
7/10/2023 9:30,0,129.57,1.54,363.71,13995,1696671000000,2.00,0
7/10/2023 9:31,0,127.64,1.5,362.65,13858,1696671060000,2.00,0
7/10/2023 9:32,0,128.49,1.38,362.14,14975,1696671120000,2.00,0
7/10/2023 9:33,0,128.07,1.5,363.61,12095,1696671180000,2.00,0
7/10/2023 9:34,0,126.47,1.54,360.59,15624,1696671240000,2.00,0
7/10/2023 9:35,0,127.83,1.71,358.71,18260,1696671300000,2.00,0
7/10/2023 9:36,0,129.88,1.33,361.28,21120,1696671360000,2.00,0
7/10/2023 9:37,0,129.32,-99999,-99999,-99999,1696671420000,2.00,0
7/10/2023 9:38,0,129.52,-99999,-99999,-99999,1696671480000,2.00,0
7/10/2023 9:39,0,129.16,1.63,359.73,24496,1696671540000,2.00,0
7/10/2023 9:40,0,131.46,1.37,361.38,17432,1696671600000,2.00,0
7/10/2023 9:41,0,131.19,1.39,362.01,16101,1696671660000,2.00,0
7/10/2023 9:42,0,132.59,1.63,361.54,17383,1696671720000,2.00,0
7/10/2023 9:43,0,132.31,1.63,361.45,19355,1696671780000,2.00,0
7/10/2023 9:44,0,133,1.49,360.14,20113,1696671840000,2.00,0
7/10/2023 9:45,0,133.34,1.47,357.77,20830,1696671900000,2.00,0
7/10/2023 9:46,0,132.46,1.5,356.83,23652,1696671960000,2.00,0
7/10/2023 9:47,0,129.55,1.35,357.21,23972,1696672020000,2.00,0
7/10/2023 9:48,0,132.32,0.96,360.03,22191,1696672080000,2.00,0
7/10/2023 9:49,0,131.82,1.42,362.8,15844,1696672140000,2.00,0
7/10/2023 9:50,0,129.47,1.47,360.66,20464,1696672200000,2.00,0
7/10/2023 9:51,0,128.24,1.37,360.81,18129,1696672260000,2.00,0
7/10/2023 9:52,0,128.23,1.38,358.63,24353,1696672320000,2.00,0
7/10/2023 9:53,0,128.07,1.47,359.42,21964,1696672380000,2.00,0
7/10/2023 9:54,0,127.61,1.32,360.5,20506,1696672440000,2.00,0
7/10/2023 9:55,0,127.58,1.42,359.43,19394,1696672500000,2.00,0
7/10/2023 9:56,0,128.31,1.44,361.24,18686,1696672560000,2.00,0
7/10/2023 9:57,0,127.5,1.39,360.74,15734,1696672620000,2.00,0
7/10/2023 9:58,0,126.18,1.4,360.88,16675,1696672680000,2.00,0
7/10/2023 9:59,0,-99999,-99999,-99999,-99999,1696672740000,2.00,0
7/10/2023 10:00,0,124.13,-99999,-99999,-99999,1696672800000,2.00,0
7/10/2023 10:01,0,-99999,-99999,-99999,-99999,1696672860000,2.00,0
7/10/2023 10:02,0,127.25,1.38,363.11,15388,1696672920000,2.00,0
7/10/2023 10:03,0,128.03,1.39,362.44,15909,1696672980000,2.00,0
7/10/2023 10:04,0,130.76,1.42,360.58,18274,1696673040000,2.00,0
7/10/2023 10:05,0,128.15,1.35,361.1,21002,1696673100000,2.00,0
7/10/2023 10:06,0,125.48,1.31,360.41,14594,1696673160000,2.00,0
7/10/2023 10:07,0,126.68,1.26,360.68,15720,1696673220000,2.00,0
7/10/2023 10:08,0,125.17,1.41,359.23,16595,1696673280000,2.00,0
7/10/2023 10:09,0,126,1.72,359.89,18329,1696673340000,2.00,0
7/10/2023 10:10,0,125.56,-99999,-99999,-99999,1696673400000,2.00,0
7/10/2023 10:11,0,124.59,-99999,-99999,-99999,1696673460000,2.00,0
7/10/2023 10:12,0,125.77,1.45,358.13,21520,1696673520000,2.00,0
7/10/2023 10:13,0,125.43,1.48,357.38,22353,1696673580000,2.00,0
7/10/2023 10:14,0,122.32,1.46,359.07,20772,1696673640000,2.00,0
7/10/2023 10:15,0,-99999,1.44,360.57,19323,1696673700000,2.00,0
7/10/2023 10:16,0,122.7,1.17,363.22,14719,1696673760000,2.00,0
7/10/2023 10:17,0,123.31,1.28,361.97,15614,1696673820000,2.00,0
7/10/2023 10:18,0,124.13,1.39,360.73,16745,1696673880000,2.00,0
7/10/2023 10:19,0,121.68,1.27,361.61,16424,1696673940000,2.00,0
7/10/2023 10:20,0,121.91,1.39,359.84,17031,1696674000000,2.00,0
7/10/2023 10:21,0,123.32,1.39,362.22,15258,1696674060000,2.00,0
7/10/2023 10:22,0,121.91,1.47,360.55,15920,1696674120000,2.00,0
7/10/2023 10:23,0,120.23,1.51,363.65,14788,1696674180000,2.00,0
7/10/2023 10:24,0,120.59,1.71,363.62,11755,1696674240000,2.00,0
7/10/2023 10:25,0,120.23,1.59,362.84,17950,1696674300000,2.00,0
7/10/2023 10:26,0,119.43,1.72,362.94,13430,1696674360000,2.00,0
7/10/2023 10:27,0,120.71,1.69,361.41,19182,1696674420000,2.00,0
7/10/2023 10:28,0,124.5,1.49,359.22,18736,1696674480000,2.00,0
7/10/2023 10:29,0,125.13,1.34,359.28,19682,1696674540000,2.00,0
7/10/2023 10:30,0,124.19,1.37,359.99,16707,1696674600000,2.00,0
7/10/2023 10:31,0,122.37,1.35,360.02,14738,1696674660000,2.00,0
7/10/2023 10:32,0,124.78,1.43,359.74,16930,1696674720000,2.00,0
7/10/2023 10:33,0,124.14,1.45,360.48,18564,1696674780000,2.00,0
7/10/2023 10:34,0,122.33,1.3,361.62,17773,1696674840000,2.00,0
7/10/2023 10:35,0,120.88,1.45,361.76,16522,1696674900000,2.00,0
7/10/2023 10:36,0,121.84,1.27,363.38,16882,1696674960000,2.00,0
7/10/2023 10:37,0,121.02,1.22,361.93,15322,1696675020000,2.00,0
7/10/2023 10:38,0,120.68,1.2,362.57,18909,1696675080000,2.00,0
7/10/2023 10:39,0,121.11,1.49,360.75,17593,1696675140000,2.00,0
7/10/2023 10:40,0,120.82,1.31,362.06,17456,1696675200000,2.00,0
7/10/2023 10:41,0,119.94,1.78,361.05,17292,1696675260000,2.00,0
7/10/2023 10:42,0,119.12,1.23,362.44,16589,1696675320000,2.00,0
7/10/2023 10:43,0,119.36,0.95,359.6,30300,1696675380000,2.00,0
7/10/2023 10:44,0,119.07,0.91,358.75,34126,1696675440000,2.00,0
7/10/2023 10:45,0,122.09,1.19,360.71,24068,1696675500000,2.00,0
7/10/2023 10:46,0,119.75,1.21,361.37,18377,1696675560000,2.00,0
7/10/2023 10:47,0,121.77,1.14,360.48,17182,1696675620000,2.00,0
7/10/2023 10:48,0,122.12,01.04,359.79,18135,1696675680000,2.00,0
7/10/2023 10:49,0,124.34,01.02,360.18,18886,1696675740000,2.00,0
7/10/2023 10:50,0,122.26,01.05,359.37,23471,1696675800000,2.00,0
7/10/2023 10:51,0,120.21,01.07,359.39,22712,1696675860000,2.00,0
7/10/2023 10:52,0,118.57,01.05,360.95,20459,1696675920000,2.00,0
7/10/2023 10:53,0,118.77,01.06,358.93,20408,1696675980000,2.00,0
7/10/2023 10:54,0,118.09,1.18,358.24,25636,1696676040000,2.00,0
7/10/2023 10:55,0,115.2,1.17,356.63,25123,1696676100000,2.00,0
7/10/2023 10:56,0,115.66,1.13,357.79,23425,1696676160000,2.00,0
7/10/2023 10:57,0,120.88,1.42,358.82,22236,1696676220000,2.00,0
7/10/2023 10:58,0,120.77,1.35,359.51,23949,1696676280000,2.00,0
7/10/2023 10:59,0,118.43,1.29,359.31,21269,1696676340000,2.00,0
7/10/2023 11:00,0,115.22,1.3,357.39,26149,1696676400000,2.00,0
7/10/2023 11:01,0,114.65,1.58,356.51,24890,1696676460000,2.00,0
7/10/2023 11:02,0,107.96,1.81,360.07,36890,1696676520000,2.00,0
7/10/2023 11:03,0,107.81,1.75,357.2,37051,1696676580000,2.00,0
7/10/2023 11:04,0,105.81,1.61,354.57,26814,1696676640000,2.00,0
7/10/2023 11:05,0,103.92,1.7,357.01,25149,1696676700000,2.00,0
7/10/2023 11:06,0,100.68,1.95,355.25,26743,1696676760000,2.00,0
7/10/2023 11:07,0,96.25,2.13,353.45,29954,1696676820000,2.00,0
7/10/2023 11:08,0,101.41,2.33,353.12,26791,1696676880000,2.00,0
7/10/2023 11:09,0,97.78,2.23,352.47,30327,1696676940000,2.00,0
7/10/2023 11:10,0,70.86,2.5,348.33,30122,1696677000000,2.00,0
7/10/2023 11:11,0,87.46,2.33,347.82,32368,1696677060000,2.00,0
7/10/2023 11:12,0,93.57,2.65,351.81,28497,1696677120000,2.00,0
7/10/2023 11:13,0,91.8,2.54,351.86,33002,1696677180000,2.00,0
7/10/2023 11:14,0,89.26,2.26,350.06,33168,1696677240000,2.00,0
7/10/2023 11:15,0,89.02,2.25,351.24,27124,1696677300000,2.00,0
7/10/2023 11:16,0,89.12,2.53,350.15,28969,1696677360000,2.00,0
7/10/2023 11:17,0,87.8,2.64,349.56,30355,1696677420000,2.00,0
7/10/2023 11:18,0,83.87,2.15,349.6,29677,1696677480000,2.00,0
7/10/2023 11:19,0,86.65,02.02,350.1,30630,1696677540000,2.00,0
7/10/2023 11:20,0,83.53,2.1,349.75,30967,1696677600000,2.00,0
7/10/2023 11:21,0,82.61,2.41,349.77,28691,1696677660000,2.00,0
7/10/2023 11:22,0,78.48,2.56,351.23,27332,1696677720000,2.00,0
7/10/2023 11:23,0,87.65,2.6,349.23,31326,1696677780000,2.00,0
7/10/2023 11:24,0,91.28,2.48,344.51,36483,1696677840000,2.00,0
7/10/2023 11:25,0,86.79,2.38,345.34,39934,1696677900000,2.00,0
7/10/2023 11:26,0,89.99,2.53,348.5,31583,1696677960000,2.00,0
7/10/2023 11:27,0,91.68,2.28,349.43,31909,1696678020000,2.00,0
7/10/2023 11:28,0,91.25,2.55,348.14,29886,1696678080000,2.00,0
7/10/2023 11:29,0,86.3,2.59,349.37,29849,1696678140000,2.00,0
7/10/2023 11:30,0,85.3,2.52,348.46,29467,1696678200000,2.00,0
7/10/2023 11:31,0,91.53,2.37,350.33,27731,1696678260000,2.00,0
7/10/2023 11:32,0,98.61,2.45,351.93,26403,1696678320000,2.00,0
7/10/2023 11:33,0,97.35,2.49,349.83,32789,1696678380000,2.00,0
7/10/2023 11:34,0,94.03,2.59,349.07,32020,1696678440000,2.00,0
7/10/2023 11:35,0,94.82,2.51,350.51,28650,1696678500000,2.00,0
7/10/2023 11:36,0,101.7,2.57,353.34,31215,1696678560000,2.00,0
7/10/2023 11:37,0,103.92,2.77,354.98,31362,1696678620000,2.00,0
7/10/2023 11:38,0,98.75,2.62,353.22,26699,1696678680000,2.00,0
7/10/2023 11:39,0,81.69,2.51,350.53,29053,1696678740000,2.00,0
7/10/2023 11:40,0,87.36,2.51,347.98,31342,1696678800000,2.00,0
7/10/2023 11:41,0,84.85,2.55,351.11,26991,1696678860000,2.00,0
7/10/2023 11:42,0,117.62,2.39,349.31,29478,1696678920000,2.00,0
7/10/2023 11:43,0,122.71,1.77,355.44,22593,1696678980000,2.00,0
7/10/2023 11:44,0,121.75,1.58,354.93,29114,1696679040000,2.00,0
7/10/2023 11:45,0,122.1,1.62,353.14,24787,1696679100000,2.00,0
7/10/2023 11:46,0,116.28,1.36,351.96,24341,1696679160000,2.00,0
7/10/2023 11:47,0,118.49,1.49,351.5,24845,1696679220000,2.00,0
7/10/2023 11:48,0,114.61,1.58,351.23,24533,1696679280000,2.00,0
7/10/2023 11:49,0,120.55,1.64,352.12,23648,1696679340000,2.00,0
7/10/2023 11:50,0,116.5,1.67,352.65,23268,1696679400000,2.00,0
7/10/2023 11:51,0,113.26,1.84,352.21,25297,1696679460000,2.00,0
7/10/2023 11:52,0,118.08,1.95,352.14,25246,1696679520000,2.00,0
7/10/2023 11:53,0,113.06,1.98,352.36,24229,1696679580000,2.00,0
7/10/2023 11:54,0,106.6,1.99,353.35,22294,1696679640000,2.00,0
7/10/2023 11:55,0,104.19,2.31,354.25,21767,1696679700000,2.00,0
7/10/2023 11:56,0,105.77,02.06,353.61,22521,1696679760000,2.00,0
7/10/2023 11:57,0,109.31,2.21,352.95,22016,1696679820000,2.00,0
7/10/2023 11:58,0,108.73,02.03,352.44,26509,1696679880000,2.00,0
7/10/2023 11:59,0,107.92,2.21,349.67,28124,1696679940000,2.00,0
7/10/2023 12:00,0,107.12,1.83,349.27,27433,1696680000000,2.00,0
7/10/2023 12:01,0,107.83,02.01,348.79,25097,1696680060000,2.00,0
7/10/2023 12:02,0,108.89,2.18,348.44,26550,1696680120000,2.00,0
7/10/2023 12:03,0,111.98,02.01,350.22,21903,1696680180000,2.00,0
7/10/2023 12:04,0,116.92,1.74,348.81,24575,1696680240000,2.00,0
7/10/2023 12:05,0,113.74,1.55,349.38,25398,1696680300000,2.00,0
7/10/2023 12:06,0,111.91,1.72,349.44,24343,1696680360000,2.00,0
7/10/2023 12:07,0,112.98,1.8,349.87,22959,1696680420000,2.00,0
7/10/2023 12:08,0,115.08,1.61,350.36,22687,1696680480000,2.00,0
7/10/2023 12:09,0,113.37,1.46,349.19,23608,1696680540000,2.00,0
7/10/2023 12:10,0,120.19,1.48,348.12,24854,1696680600000,2.00,0
7/10/2023 12:11,0,126.2,1.58,348.38,26512,1696680660000,2.00,0
7/10/2023 12:12,0,118.29,1.68,348.73,26103,1696680720000,2.00,0
7/10/2023 12:13,0,120.27,1.45,349.97,29309,1696680780000,2.00,0
7/10/2023 12:14,0,117.63,1.68,348.1,29737,1696680840000,2.00,0
7/10/2023 12:15,0,115.12,1.64,349.96,26856,1696680900000,2.00,0
7/10/2023 12:16,0,112.77,1.95,351.6,20341,1696680960000,2.00,0
7/10/2023 12:17,0,113.16,1.52,347.9,23983,1696681020000,2.00,0
7/10/2023 12:18,0,115.26,1.51,345.77,26749,1696681080000,2.00,0
7/10/2023 12:19,0,117.64,1.41,345.07,25160,1696681140000,2.00,0
7/10/2023 12:20,0,117.72,1.7,344.54,26624,1696681200000,2.00,0
7/10/2023 12:21,0,118.07,1.6,346.19,24932,1696681260000,2.00,0
7/10/2023 12:22,0,117.99,1.65,347.29,23373,1696681320000,2.00,0
7/10/2023 12:23,0,117.98,1.78,347.39,23218,1696681380000,2.00,0
7/10/2023 12:24,0,118.77,01.01,349.11,17350,1696681440000,2.00,0
7/10/2023 12:25,0,118.02,01.05,349.06,17369,1696681500000,2.00,0
7/10/2023 12:26,0,119.37,01.09,348.6,17081,1696681560000,2.00,0
7/10/2023 12:27,0,119.2,1.13,348.76,15460,1696681620000,2.00,0
7/10/2023 12:28,0,122.36,1.39,351.35,13401,1696681680000,2.00,0
7/10/2023 12:29,0,119.29,1.15,350.06,16484,1696681740000,2.00,0
7/10/2023 12:30,0,120.74,0.97,349.25,14655,1696681800000,2.00,0
7/10/2023 12:31,0,117.13,0.78,350.62,14536,1696681860000,2.00,0
7/10/2023 12:32,0,111.17,0.53,339.02,19739,1696681920000,2.00,0
7/10/2023 12:33,0,114.72,0.58,336.88,14188,1696681980000,2.00,0
7/10/2023 12:34,0,115.38,0.59,340.67,18928,1696682040000,2.00,0
7/10/2023 12:35,0,114.61,0.46,343.65,14106,1696682100000,2.00,0
7/10/2023 12:36,0,114.57,0.49,342.86,18408,1696682160000,2.00,0
7/10/2023 12:37,0,115.29,0.47,343.76,17576,1696682220000,2.00,0
7/10/2023 12:38,0,115.23,0.48,345.86,15685,1696682280000,2.00,0
7/10/2023 12:39,0,115.37,0.52,345.97,15171,1696682340000,2.00,0
7/10/2023 12:40,0,117.02,0.64,345.87,14624,1696682400000,2.00,0
7/10/2023 12:41,0,118.71,0.73,346.06,14525,1696682460000,2.00,0
7/10/2023 12:42,0,117.36,0.57,345.45,14260,1696682520000,2.00,0
7/10/2023 12:43,0,112.14,0.42,345,14234,1696682580000,2.00,0
7/10/2023 12:44,0,114.66,0.51,341.43,17615,1696682640000,2.00,0
7/10/2023 12:45,0,115.65,0.61,343.4,18424,1696682700000,2.00,0
7/10/2023 12:46,0,116.68,0.53,345.21,12969,1696682760000,2.00,0
7/10/2023 12:47,0,121.16,0.45,346.07,15057,1696682820000,2.00,0
7/10/2023 12:48,0,119.81,0.66,345.58,18812,1696682880000,2.00,0
7/10/2023 12:49,0,119.15,0.68,346.51,16995,1696682940000,2.00,0
7/10/2023 12:50,0,119.44,0.81,342.78,14621,1696683000000,2.00,0
7/10/2023 12:51,0,120.48,0.9,343.13,17494,1696683060000,2.00,0
7/10/2023 12:52,0,117.38,1.17,345.41,22457,1696683120000,2.00,0
7/10/2023 12:53,0,119.69,0.98,349.76,21473,1696683180000,2.00,0
7/10/2023 12:54,0,119.68,0.86,351.19,21086,1696683240000,2.00,0
7/10/2023 12:55,0,121.2,1.11,350.8,22009,1696683300000,2.00,0
7/10/2023 12:56,0,120.5,1.33,350.76,22199,1696683360000,2.00,0
7/10/2023 12:57,0,120.8,1.21,344.72,22753,1696683420000,2.00,0
7/10/2023 12:58,0,121.01,1.15,345.27,24533,1696683480000,2.00,0
7/10/2023 12:59,0,121.23,01.08,346.65,27845,1696683540000,2.00,0
7/10/2023 13:00,0,121.71,1.31,346.68,26053,1696683600000,2.00,0
7/10/2023 13:01,0,120.78,1.7,344.47,25055,1696683660000,2.00,0
7/10/2023 13:02,0,121.57,1.53,346.43,24329,1696683720000,2.00,0
7/10/2023 13:03,0,122.33,1.57,347.56,22431,1696683780000,2.00,0
7/10/2023 13:04,0,124.42,0.83,352.65,27269,1696683840000,2.00,0
7/10/2023 13:05,0,124.75,1.14,354.11,23906,1696683900000,2.00,0
7/10/2023 13:06,0,122.64,1.11,356.12,25834,1696683960000,2.00,0
7/10/2023 13:07,0,125.55,1.29,356.49,22635,1696684020000,2.00,0
7/10/2023 13:08,0,123.7,1.32,356.42,24839,1696684080000,2.00,0
7/10/2023 13:09,0,121.94,1.55,354.19,23648,1696684140000,2.00,0
7/10/2023 13:10,0,127.93,1.59,354.39,23088,1696684200000,2.00,0
7/10/2023 13:11,0,126.05,1.55,355.58,23853,1696684260000,2.00,0
7/10/2023 13:12,0,125.27,1.58,356.81,22480,1696684320000,2.00,0
7/10/2023 13:13,0,126.45,1.57,357.47,20006,1696684380000,2.00,0
7/10/2023 13:14,0,119.86,1.58,355.02,22385,1696684440000,2.00,0
7/10/2023 13:15,0,117.24,1.59,352.41,26901,1696684500000,2.00,0
7/10/2023 13:16,0,116.4,1.57,354.12,20025,1696684560000,2.00,0
7/10/2023 13:17,0,115.26,1.49,354.06,22396,1696684620000,2.00,0
7/10/2023 13:18,0,115.29,1.66,354.86,18717,1696684680000,2.00,0
7/10/2023 13:19,0,115.59,1.67,352.2,28457,1696684740000,2.00,0
7/10/2023 13:20,0,117.27,1.54,350.94,25817,1696684800000,2.00,0
7/10/2023 13:21,0,119.68,1.38,357.21,20103,1696684860000,2.00,0
7/10/2023 13:22,0,118.34,1.19,360.63,17139,1696684920000,2.00,0
7/10/2023 13:23,0,115.53,1.45,355.89,20445,1696684980000,2.00,0
7/10/2023 13:24,0,116.18,2.17,353.17,19887,1696685040000,2.00,0
7/10/2023 13:25,0,115.3,1.9,353.26,20983,1696685100000,2.00,0
7/10/2023 13:26,0,114.11,1.72,351.88,24191,1696685160000,2.00,0
7/10/2023 13:27,0,110.18,1.63,353.86,22629,1696685220000,2.00,0
7/10/2023 13:28,0,108.62,1.66,352.87,19780,1696685280000,2.00,0
7/10/2023 13:29,0,109.89,1.88,348.02,19944,1696685340000,2.00,0
7/10/2023 13:30,0,111.24,1.59,348.39,22258,1696685400000,2.00,0
7/10/2023 13:31,0,109.47,1.53,348.7,22904,1696685460000,2.00,0
7/10/2023 13:32,0,108.57,1.45,348.31,22671,1696685520000,2.00,0
7/10/2023 13:33,0,109.31,02.01,342.47,14060,1696685580000,2.00,0
7/10/2023 13:34,0,103.4,02.02,343.23,22083,1696685640000,2.00,0
7/10/2023 13:35,0,100.6,1.46,342.75,23250,1696685700000,2.00,0
7/10/2023 13:36,0,106.65,1.51,344.45,19627,1696685760000,2.00,0
7/10/2023 13:37,0,108.39,1.54,346.07,17140,1696685820000,2.00,0
7/10/2023 13:38,0,109.63,1.61,347.11,20951,1696685880000,2.00,0
7/10/2023 13:39,0,106.87,1.42,346.36,22425,1696685940000,2.00,0
7/10/2023 13:40,0,106.51,1.42,344.83,24180,1696686000000,2.00,0
7/10/2023 13:41,0,102.47,1.35,344.92,23151,1696686060000,2.00,0
7/10/2023 13:42,0,102.78,1.33,345.85,20675,1696686120000,2.00,0
7/10/2023 13:43,0,100.47,1.25,344.08,20042,1696686180000,2.00,0
7/10/2023 13:44,0,100.89,1.19,342.19,23125,1696686240000,2.00,0
7/10/2023 13:45,0,103.7,1.35,342.51,24862,1696686300000,2.00,0
7/10/2023 13:46,0,100.78,1.48,343.58,22057,1696686360000,2.00,0
7/10/2023 13:47,0,101.96,1.39,344.88,20987,1696686420000,2.00,0
7/10/2023 13:48,0,103.87,1.48,342.88,21288,1696686480000,2.00,0
7/10/2023 13:49,0,107.87,1.44,342.48,23249,1696686540000,2.00,0
7/10/2023 13:50,0,109.32,1.29,339.76,21893,1696686600000,2.00,0
7/10/2023 13:51,0,108.39,1.43,339.3,24832,1696686660000,2.00,0
7/10/2023 13:52,0,107.29,1.17,340.57,23043,1696686720000,2.00,0
7/10/2023 13:53,0,107.62,1.4,341.95,24225,1696686780000,2.00,0
7/10/2023 13:54,0,106.26,1.42,343.51,23235,1696686840000,2.00,0
7/10/2023 13:55,0,105.57,1.42,346.02,21946,1696686900000,2.00,0
7/10/2023 13:56,0,108.87,1.49,344.3,19834,1696686960000,2.00,0
7/10/2023 13:57,0,107.98,1.5,345.02,20741,1696687020000,2.00,0
7/10/2023 13:58,0,105.93,1.49,347.55,19428,1696687080000,2.00,0
7/10/2023 13:59,0,104.95,1.45,346.92,20719,1696687140000,2.00,0
